hhid;cluster_nb;hh_nb;sample_weight;year;urban_rural;electricity;radio;tv;fridge;motorcycle;car_truck;telephone;recode_toilet;recode_water;recode_floor;rooms_per_person
        6324;63;24;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
        86 2;86;2;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
        64 7;64;7;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,222222222
       191 7;191;7;767428;97;rural;0;0;0;0;0;0;0;0;0;0;1
       26147;261;47;602637;97;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
        7648;76;48;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       203 4;203;4;1230770;97;urban;0;0;0;0;0;0;0;0;0;0;1
       10935;109;35;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;1
        95 1;95;1;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       15812;158;12;1080652;97;rural;0;0;0;0;0;0;0;1;1;0;0,142857143
       18214;182;14;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
       18850;188;50;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       14319;143;19;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       227 6;227;6;1070160;97;rural;0;1;0;0;0;0;0;0;0;0;0,222222222
       18854;188;54;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,5
       11928;119;28;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        83 2;83;2;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       14725;147;25;1080652;97;rural;0;1;0;0;0;0;0;1;0;0;0,5
       10325;103;25;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       228 6;228;6;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       22716;227;16;1070160;97;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
        62 8;62;8;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
       15159;151;59;1080652;97;rural;0;0;0;0;0;0;0;1;0;0;0,333333333
       179 1;179;1;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,4
       254 8;254;8;602637;97;rural;0;1;0;0;0;0;0;0;0;0;0,2
       18733;187;33;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        9217;92;17;1673658;97;urban;0;0;0;0;0;0;0;0;0;0;0,25
       19113;191;13;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
        5611;56;11;1578354;97;urban;0;0;0;0;0;0;0;0;1;0;0,5
       11228;112;28;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
        76 7;76;7;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       171 6;171;6;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
        80 2;80;2;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;1
       14816;148;16;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
       22120;221;20;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;1
        6335;63;35;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       19119;191;19;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
       22119;221;19;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        6221;62;21;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       136 2;136;2;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       17712;177;12;767428;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
        7531;75;31;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
       22840;228;40;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       24555;245;55;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       11235;112;35;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,125
        57 5;57;5;1578354;97;urban;0;0;0;0;0;0;0;0;1;0;0,285714286
       15146;151;46;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       152 7;152;7;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
       26224;262;24;602637;97;rural;0;1;0;0;0;0;0;0;1;0;0,285714286
       18932;189;32;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
        6413;64;13;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
       25715;257;15;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        6735;67;35;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
       18146;181;46;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,125
        7311;73;11;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
        7611;76;11;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       22249;222;49;1070160;97;rural;0;1;0;0;0;0;0;0;1;0;1
       21920;219;20;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       103 6;103;6;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
        7714;77;14;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       262 9;262;;602637;97;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
        8515;85;15;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,285714286
       10332;103;32;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       13916;139;16;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       138 6;138;6;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,25
       10937;109;37;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
        6314;63;14;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
       12214;122;14;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
       11644;116;44;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        6422;64;22;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
        69 2;69;2;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
        6822;68;22;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
        6323;63;23;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        89 6;89;6;1673658;97;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
       22660;226;60;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       20311;203;11;1230770;97;urban;0;0;0;0;0;0;0;0;0;0;0,333333333
       118 1;118;1;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,058823529
       24017;240;17;650841;97;urban;0;0;0;0;0;0;0;0;0;0;1
       12023;120;23;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
        9654;96;54;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        9813;98;13;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       20317;203;17;1230770;97;urban;0;0;0;0;0;0;0;0;0;0;0,5
        7623;76;23;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
        7727;77;27;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       12231;122;31;1231883;97;rural;0;1;0;0;0;0;0;0;0;0;0,25
       22655;226;55;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,125
       22649;226;49;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       10312;103;12;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       241 7;241;7;650841;97;urban;0;0;0;0;0;0;0;0;0;0;1
        6739;67;39;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,1
       22614;226;14;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
        9641;96;41;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        7632;76;32;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
        8611;86;11;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       10512;105;12;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       10718;107;18;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
        6220;62;20;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
       14223;142;23;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
        7816;78;16;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;1
       102 7;102;7;1231883;97;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
        7942;79;42;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
        65 4;65;4;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,4
        6360;63;60;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       11725;117;25;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       15919;159;19;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;1
        5925;59;25;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       205 7;205;7;1230770;97;urban;0;0;0;0;0;0;0;0;0;0;0,25
       142 2;142;2;1080652;97;rural;0;1;0;0;0;0;0;0;1;0;0,111111111
        8328;83;28;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       22618;226;18;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        75 5;75;5;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,1
       21627;216;27;1070160;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
       257 5;257;5;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        86 6;86;6;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;1
       144 2;144;2;1080652;97;rural;0;1;0;0;0;0;0;0;1;0;0,5
        7514;75;14;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,181818182
        65 5;65;5;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       25727;257;27;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       11252;112;52;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
        7519;75;19;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
        66 5;66;5;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,1
       184 1;184;1;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,4
       14212;142;12;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
        7644;76;44;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
        6811;68;11;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,1
        8621;86;21;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       113 1;113;1;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;1
       14234;142;34;1080652;97;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
       21928;219;28;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       11614;116;14;1231883;97;rural;0;1;0;0;0;0;0;0;1;0;0,571428571
       113 5;113;5;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       113 7;113;7;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        75 6;75;6;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       22637;226;37;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       22651;226;51;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       11136;111;36;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
        85 3;85;3;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
        6322;63;22;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
       11312;113;12;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        7510;75;10;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       22643;226;43;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
        8610;86;10;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       23216;232;16;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;1
        6418;64;18;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
       159 3;159;3;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       22254;222;54;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,222222222
        5610;56;10;1578354;97;urban;0;0;0;0;0;0;0;0;1;0;0,2
       23222;232;22;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        9644;96;44;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       10344;103;44;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        98 7;98;7;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
       22223;222;23;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       22234;222;34;1070160;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       15810;158;10;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       14340;143;40;1080652;97;rural;0;0;0;0;0;0;0;1;0;0;0,4
       11356;113;56;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       25431;254;31;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,4
       10726;107;26;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       14422;144;22;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       202 6;202;6;1230770;97;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
       11723;117;23;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        8031;80;31;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
        6715;67;15;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       15825;158;25;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,285714286
        7935;79;35;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       21915;219;15;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,285714286
       209 9;209;;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        9627;96;27;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       20911;209;11;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       14018;140;18;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       222 8;222;8;1070160;97;rural;0;1;0;0;0;0;0;0;1;0;0,142857143
        7722;77;22;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       20915;209;15;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       11355;113;55;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        77 7;77;7;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
       14723;147;23;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,5
       148 2;148;2;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       15916;159;16;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        7212;72;12;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       26431;264;31;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       19218;192;18;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
       159 9;159;;1080652;97;rural;0;0;0;0;0;0;0;1;0;0;0,2
       186 6;186;6;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       19621;196;21;767428;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
        8517;85;17;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       10733;107;33;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       14625;146;25;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;1
        99 9;;;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       141 1;141;1;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
       10421;104;21;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       10220;102;20;1231883;97;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
        7522;75;22;1490113;97;rural;;;;;0;0;;0;1;0;0,166666667
       188 1;188;1;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,25
       14713;147;13;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       188 2;188;2;767428;97;rural;0;1;0;0;0;0;0;0;0;0;1
        6319;63;19;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       141 9;141;;1080652;97;rural;0;0;0;0;0;0;0;1;0;0;0,25
       128 9;128;;1261454;97;urban;0;0;0;0;0;0;0;1;0;0;0,2
       10351;103;51;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       192 6;192;6;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,25
       11511;115;11;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        7735;77;35;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
       25631;256;31;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       14021;140;21;1080652;97;rural;0;0;0;0;0;0;0;1;0;0;0,166666667
       15517;155;17;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
       17211;172;11;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
       18443;184;43;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       18444;184;44;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,2
       24825;248;25;602637;97;rural;0;0;0;0;0;0;0;0;1;0;1
       14334;143;34;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
       10751;107;51;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
        9117;91;17;1673658;97;urban;0;0;0;0;0;0;0;0;0;0;0,142857143
        6311;63;11;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
        91 4;91;4;1673658;97;urban;0;0;0;0;0;0;0;0;0;0;0,181818182
        9830;98;30;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
        6350;63;50;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
        6729;67;29;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,4
        63 1;63;1;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
       14624;146;24;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
       15854;158;54;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,2
       14420;144;20;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       11637;116;37;1231883;97;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
       10347;103;47;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
        64 3;64;3;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,222222222
       18160;181;60;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       15848;158;48;1080652;97;rural;0;0;0;0;0;0;0;1;0;0;0,2
       158 2;158;2;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,111111111
        83 3;83;3;1490113;97;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
       14531;145;31;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       25436;254;36;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,181818182
       21921;219;21;1070160;97;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
        6530;65;30;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
       131 2;131;2;1261454;97;urban;0;0;0;0;0;0;0;0;0;0;0,25
       131 3;131;3;1261454;97;urban;0;0;0;0;0;0;0;0;0;0;0,333333333
       131 4;131;4;1261454;97;urban;0;0;0;0;0;0;0;0;0;0;0,333333333
       151 8;151;8;1080652;97;rural;0;1;0;0;0;0;0;1;1;0;0,333333333
       17242;172;42;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
        7517;75;17;1490113;97;rural;0;0;0;0;0;0;0;1;1;0;0,25
        7528;75;28;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,2
       151 6;151;6;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,111111111
        6716;67;16;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,5
       11823;118;23;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       10354;103;54;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
       19616;196;16;767428;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       141 6;141;6;1080652;97;rural;0;0;0;0;0;0;0;1;0;0;0,5
       10359;103;59;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
        6719;67;19;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       133 4;133;4;1261454;97;urban;0;0;0;0;0;0;0;0;0;0;0,142857143
       16724;167;24;1143847;97;urban;0;1;0;0;0;0;0;0;1;0;0,5
       19440;194;40;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       14811;148;11;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,111111111
        86 9;86;;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       155 4;155;4;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;1
       14225;142;25;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       22418;224;18;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       11213;112;13;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,428571429
        94 6;94;6;1673658;97;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
       18840;188;40;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        7336;73;36;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,2
       26113;261;13;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
        9612;96;12;1231883;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
        90 1;90;1;1673658;97;urban;0;0;0;0;0;0;0;0;1;0;0,4
        6831;68;31;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        7325;73;25;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
       14237;142;37;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       25229;252;29;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,222222222
       13312;133;12;1261454;97;urban;0;0;0;0;0;0;0;0;0;0;0,2
        9010;90;10;1673658;97;urban;0;0;0;0;0;0;0;0;1;0;0,3
       17155;171;55;767428;97;rural;0;0;0;0;0;0;0;0;1;0;0,4
       19617;196;17;767428;97;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
       11324;113;24;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
       14620;146;20;1080652;97;rural;0;0;0;0;0;0;0;1;0;0;0,2
        96 8;96;8;1231883;97;rural;0;1;0;0;0;0;0;0;1;0;0,153846154
        67 4;67;4;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,5
        9435;94;35;1673658;97;urban;0;0;0;0;0;0;0;0;0;0;0,25
       10014;100;14;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       13923;139;23;1080652;97;rural;0;0;0;0;0;0;0;1;0;0;0,333333333
        7010;70;10;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       196 8;196;8;767428;97;rural;0;1;0;0;0;0;0;0;1;0;0,2
       15829;158;29;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
       17110;171;10;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
        7733;77;33;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
       247 8;247;8;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       24720;247;20;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
       15927;159;27;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       17145;171;45;767428;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
        9660;96;60;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,25
       17416;174;16;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       18222;182;22;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,25
       135 9;135;;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        6019;60;19;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,222222222
       15921;159;21;1080652;97;rural;0;0;0;0;0;0;0;1;0;0;0,333333333
       129 5;129;5;1261454;97;urban;0;1;0;0;0;0;0;1;0;0;0,2
       15154;151;54;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,25
       20917;209;17;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        8520;85;20;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
        7520;75;20;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,181818182
       11724;117;24;1231883;97;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
       14722;147;22;1080652;97;rural;0;1;0;0;0;0;0;1;0;0;0,166666667
       270 9;270;;602637;97;rural;0;0;0;0;0;0;0;0;1;0;0,125
       19538;195;38;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,2
       18021;180;21;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
        7814;78;14;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
       22112;221;12;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
       139 4;139;4;1080652;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
        8530;85;30;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
       10418;104;18;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
       17520;175;20;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
        7516;75;16;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,2
       17522;175;22;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       10223;102;23;1231883;97;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
        7631;76;31;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
        68 5;68;5;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
       21321;213;21;1070160;97;rural;0;1;0;0;0;0;0;0;1;0;0,4
        52 9;52;;1578354;97;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
       155 3;155;3;1080652;97;rural;0;1;0;0;0;0;0;0;0;0;0,090909091
        7430;74;30;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
       26418;264;18;602637;97;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
        7432;74;32;1490113;97;rural;0;1;0;0;0;0;0;0;1;0;0,142857143
       15838;158;38;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       15923;159;23;1080652;97;rural;0;1;0;0;0;0;0;0;1;0;0,25
       214 2;214;2;1070160;97;rural;0;0;0;0;0;0;0;0;0;0;1
       17611;176;11;767428;97;rural;0;1;0;0;0;0;0;0;0;0;0,125
       14412;144;12;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
        6339;63;39;1490113;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
       14616;146;16;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       10842;108;42;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,2
       14416;144;16;1080652;97;rural;0;0;0;0;0;0;0;0;0;0;1
       18758;187;58;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        65 6;65;6;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,5
       18760;187;60;767428;97;rural;0;0;0;0;0;0;0;0;0;0;0,5
       10846;108;46;1231883;97;rural;0;0;0;0;0;0;0;0;0;0;0,25
        85 1;85;1;1490113;97;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
