hhid;cluster_nb;hh_nb;sample_weight;year;urban_rural;electricity;radio;tv;fridge;motorcycle;car_truck;telephone;recode_toilet;recode_water;recode_floor;rooms_per_person
279059;279;59;1357214;2013;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
018073;18;73;1079401;2013;rural;0;1;0;0;0;0;0;0;0;0;0,2
243091;243;91;2823215;2013;rural;0;0;0;0;0;0;0;0;0;0;0,2
244108;244;108;313309;2013;rural;1;1;1;0;1;0;0;1;1;0;0,75
025047;25;47;967444;2013;rural;0;1;0;0;0;0;0;0;0;0;0,5
166039;166;39;1867201;2013;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
214086;214;86;203357;2013;rural;0;0;0;0;0;0;0;0;0;0;0,125
259007;259;7;1674239;2013;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
018049;18;49;1079401;2013;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
018003;18;3;1079401;2013;rural;0;1;0;0;0;0;0;0;1;0;0,285714286
272074;272;74;383453;2013;urban;0;0;0;0;0;0;0;0;1;0;1
030014;30;14;1023402;2013;rural;0;1;0;0;0;0;0;0;0;0;0,2
003135;3;135;848646;2013;rural;1;1;1;0;0;0;0;1;1;0;0,25
006204;6;204;1162172;2013;rural;1;1;1;0;0;0;0;1;1;0;0,2
088003;88;3;1967017;2013;rural;0;0;0;0;0;0;0;0;1;0;0,5
245094;245;94;292218;2013;rural;1;1;0;0;1;0;0;1;0;0;0,166666667
277088;277;88;417424;2013;urban;0;1;0;0;0;0;0;0;1;0;1
038226;38;226;125864;2013;urban;1;1;1;0;0;0;0;0;1;0;1,5
282003;282;3;494736;2013;urban;1;0;0;0;0;0;0;0;1;0;0,5
105134;105;134;575785;2013;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
074111;74;111;1576751;2013;rural;0;1;0;0;0;0;0;0;0;0;0,25
274007;274;7;1730232;2013;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
105160;105;160;575785;2013;urban;0;1;0;0;0;0;0;0;1;0;0,25
223112;223;112;244889;2013;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
101099;101;;1356207;2013;rural;0;1;0;0;0;0;0;0;0;0;0,285714286
127113;127;113;2646706;2013;rural;1;1;1;0;0;0;0;0;0;0;0,333333333
105274;105;274;575785;2013;urban;0;0;0;0;0;0;0;1;1;0;1
054108;54;108;98264;2013;urban;1;1;1;1;0;0;1;0;1;0;0,5
112057;112;57;2259781;2013;rural;0;1;1;0;0;0;0;0;1;0;0,333333333
262139;262;139;2996038;2013;rural;0;1;0;0;0;0;0;0;0;0;1
014074;14;74;986297;2013;rural;0;1;0;0;1;0;0;0;1;0;0,428571429
015120;15;120;1701638;2013;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
005027;5;27;676188;2013;rural;0;1;0;0;0;0;0;0;0;0;0,5
272151;272;151;383453;2013;urban;0;1;0;0;0;0;0;0;1;0;0,166666667
068074;68;74;47995;2013;urban;1;0;1;0;0;1;0;1;1;0;0,333333333
102232;102;232;440711;2013;urban;1;0;1;0;1;0;0;1;1;0;0,2
003069;3;69;848646;2013;rural;1;1;1;1;1;0;0;0;1;0;0,4
068087;68;87;47995;2013;urban;1;1;1;0;0;0;0;1;1;0;0,5
245003;245;3;292218;2013;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
013063;13;63;867484;2013;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
115003;115;3;1926979;2013;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
117115;117;115;349945;2013;urban;0;0;0;0;0;0;0;0;1;0;1
015229;15;229;1701638;2013;rural;1;1;1;0;0;1;0;0;1;0;0,25
002024;2;24;1386462;2013;rural;1;1;1;1;1;0;1;0;1;0;0,428571429
270082;270;82;469680;2013;urban;0;0;0;0;0;0;0;0;1;0;0,5
005063;5;63;676188;2013;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
107189;107;189;387689;2013;urban;1;0;1;0;0;0;0;0;1;0;0,25
280051;280;51;502996;2013;urban;0;0;0;0;0;0;0;1;0;0;0,142857143
262133;262;133;2996038;2013;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
118078;118;78;357357;2013;urban;0;0;0;0;0;0;0;1;1;0;0,4
023183;23;183;951795;2013;rural;1;0;1;0;0;0;0;0;1;0;0,25
273217;273;217;494474;2013;urban;0;0;0;0;0;0;0;0;0;0;0,2
072094;72;94;85068;2013;urban;1;1;0;0;0;0;0;1;0;0;0,5
057044;57;44;805458;2013;rural;0;1;0;0;0;0;0;0;0;0;0,5
249172;249;172;302007;2013;rural;0;0;0;0;0;0;0;0;0;0;0,5
002179;2;179;1386462;2013;rural;1;1;1;1;0;0;1;1;1;0;0,5
245076;245;76;292218;2013;rural;0;0;0;0;0;0;0;0;0;0;0,25
104047;104;47;569606;2013;urban;1;1;1;0;0;0;0;0;1;0;0,25
103032;103;32;443936;2013;urban;1;1;1;1;0;0;0;0;1;0;0,2
126137;126;137;1940377;2013;rural;1;1;1;0;0;0;1;1;0;0;0,4
270094;270;94;469680;2013;urban;0;1;0;0;0;0;0;0;0;0;0,333333333
279009;279;;1357214;2013;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
069209;69;209;134703;2013;urban;1;1;1;1;1;0;0;1;1;0;0,5
069031;69;31;134703;2013;urban;1;1;1;0;0;0;0;0;1;0;0,5
066127;66;127;1112247;2013;rural;0;1;0;0;0;0;0;0;0;0;0,222222222
035035;35;35;1191357;2013;rural;1;1;0;0;0;0;0;1;1;0;0,5
077050;77;50;917692;2013;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
009050;;50;1628255;2013;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
020130;20;130;1200025;2013;rural;1;1;1;0;0;0;0;0;1;0;0,4
107041;107;41;387689;2013;urban;1;1;1;1;0;0;0;0;1;0;0,2
131073;131;73;279914;2013;urban;1;1;0;1;1;0;0;1;1;0;0,3
066050;66;50;1112247;2013;rural;0;1;0;0;0;0;0;1;1;0;0,3
007038;7;38;629905;2013;rural;1;1;1;1;1;0;0;1;1;0;0,428571429
105265;105;265;575785;2013;urban;0;1;0;0;0;0;0;0;1;0;0,25
270037;270;37;469680;2013;urban;0;1;0;0;0;0;0;1;1;0;0,5
272122;272;122;383453;2013;urban;0;1;0;0;0;0;0;0;1;0;0,4
070177;70;177;116391;2013;urban;1;1;1;0;0;0;0;1;1;0;0,5
281083;281;83;1372244;2013;rural;0;0;0;0;0;0;0;1;0;0;0,25
107196;107;196;387689;2013;urban;1;1;1;0;0;0;0;0;1;0;0,5
034027;34;27;92097;2013;urban;1;1;1;0;0;0;0;1;1;0;0,25
280033;280;33;502996;2013;urban;0;1;0;0;0;0;0;1;1;0;0,25
276061;276;61;1663965;2013;rural;0;0;0;0;0;0;0;0;1;0;0,222222222
038118;38;118;125864;2013;urban;1;1;1;0;0;0;0;1;1;0;1
246116;246;116;255431;2013;rural;0;0;0;0;0;0;0;0;0;0;0,2
268075;268;75;2254099;2013;rural;0;1;0;0;0;0;0;0;0;0;0,5
105090;105;90;575785;2013;urban;1;1;1;0;0;0;0;0;1;0;1
068031;68;31;47995;2013;urban;1;1;1;0;0;0;0;1;1;0;0,5
268099;268;;2254099;2013;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
095125;95;125;1875915;2013;rural;0;1;0;0;0;0;0;0;0;0;0,75
265030;265;30;311952;2013;urban;0;1;0;0;0;0;0;0;1;0;1
120079;120;79;2610651;2013;rural;1;1;0;0;0;0;0;0;0;0;9,5
131040;131;40;279914;2013;urban;1;1;1;0;0;0;1;0;1;0;0,166666667
022251;22;251;1316405;2013;rural;1;1;1;1;1;1;0;0;1;0;0,666666667
038185;38;185;125864;2013;urban;1;1;0;0;0;0;0;0;1;0;1
276114;276;114;1663965;2013;rural;0;1;0;0;0;0;0;0;1;0;1
275145;275;145;445276;2013;urban;0;1;1;0;0;0;0;0;1;0;0,333333333
001061;1;61;1146246;2013;rural;1;0;1;0;0;0;0;0;1;0;0,25
105125;105;125;575785;2013;urban;0;0;0;0;0;0;0;0;1;0;0,2
049170;49;170;127745;2013;urban;1;1;1;0;0;0;0;0;1;0;0,333333333
117079;117;79;349945;2013;urban;0;0;0;0;0;0;0;0;0;0;1
270088;270;88;469680;2013;urban;1;1;1;1;0;0;0;1;1;0;0,25
214083;214;83;203357;2013;rural;0;0;0;0;0;0;0;0;0;0;0,090909091
275161;275;161;445276;2013;urban;1;1;1;0;0;0;0;0;1;0;0,2
115124;115;124;1926979;2013;rural;0;1;1;0;0;0;0;0;0;0;0,5
282099;282;;494736;2013;urban;1;0;1;0;0;0;0;1;1;0;0,5
104117;104;117;569606;2013;urban;1;0;1;0;0;0;0;0;1;0;1
275098;275;98;445276;2013;urban;1;1;1;0;0;0;0;0;1;0;0,714285714
104126;104;126;569606;2013;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
096206;96;206;638663;2013;urban;0;1;0;0;0;0;0;0;1;0;0,5
003051;3;51;848646;2013;rural;1;1;1;1;0;0;0;1;1;0;1
005042;5;42;676188;2013;rural;0;1;0;0;0;0;0;0;0;0;0,285714286
118125;118;125;357357;2013;urban;1;1;1;0;1;0;0;0;1;0;0,333333333
131064;131;64;279914;2013;urban;1;1;1;0;0;0;0;0;1;0;1
003075;3;75;848646;2013;rural;1;1;1;0;0;1;0;1;1;0;1,5
082039;82;39;3671687;2013;rural;0;0;0;0;0;0;0;0;0;0;0,5
063023;63;23;652863;2013;rural;0;0;0;0;0;0;0;0;0;0;0,25
091049;91;49;1256087;2013;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
284108;284;108;1875245;2013;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
277159;277;159;417424;2013;urban;1;1;0;0;0;0;0;0;1;0;0,285714286
073108;73;108;844113;2013;rural;0;1;0;0;0;0;0;0;0;0;0,5
276007;276;7;1663965;2013;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
075027;75;27;780875;2013;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
022080;22;80;1316405;2013;rural;0;1;0;0;0;0;0;0;1;0;0,25
014122;14;122;986297;2013;rural;0;1;0;0;0;0;0;0;0;0;1
273250;273;250;494474;2013;urban;0;1;0;0;0;0;0;0;1;0;0,5
119085;119;85;1866932;2013;rural;0;1;0;0;0;0;0;0;0;0;0,25
054077;54;77;98264;2013;urban;1;1;1;1;1;0;0;0;1;0;1,25
039122;39;122;990689;2013;rural;1;1;0;0;0;0;0;0;1;0;0,5
275076;275;76;445276;2013;urban;1;1;1;0;0;0;0;0;1;0;0,375
270105;270;105;469680;2013;urban;0;0;0;0;0;0;0;0;1;0;0,5
054096;54;96;98264;2013;urban;1;1;1;1;1;0;1;0;1;0;0,666666667
078127;78;127;865518;2013;rural;0;1;0;0;0;0;0;1;0;0;1
282021;282;21;494736;2013;urban;1;0;1;0;0;0;0;0;1;0;0,25
244134;244;134;313309;2013;rural;0;0;0;0;0;0;0;1;1;0;0,125
003063;3;63;848646;2013;rural;1;1;1;0;1;1;0;1;1;0;0,222222222
019021;19;21;1014807;2013;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
105169;105;169;575785;2013;urban;0;1;1;0;0;0;0;1;1;0;1
002172;2;172;1386462;2013;rural;1;1;1;0;0;0;0;0;1;0;0,6
014003;14;3;986297;2013;rural;0;1;0;0;0;0;0;0;1;0;1
120195;120;195;2610651;2013;rural;0;1;0;0;0;0;0;0;1;0;0,5
273044;273;44;494474;2013;urban;0;1;0;0;0;0;0;1;0;0;0,333333333
038251;38;251;125864;2013;urban;1;1;1;0;0;0;0;0;1;0;0,25
105108;105;108;575785;2013;urban;1;0;1;0;0;0;0;0;1;0;0,333333333
007053;7;53;629905;2013;rural;1;1;1;0;0;0;0;0;1;0;0,25
218102;218;102;247110;2013;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
054189;54;189;98264;2013;urban;1;1;1;0;0;1;0;0;1;0;0,4
071095;71;95;136288;2013;urban;1;0;1;0;1;0;0;1;1;0;0,5
013075;13;75;867484;2013;rural;0;0;0;0;0;0;0;0;0;0;1
049108;49;108;127745;2013;urban;1;1;1;0;0;0;0;0;1;0;0,333333333
120056;120;56;2610651;2013;rural;0;0;0;0;0;0;0;1;1;0;0,166666667
014055;14;55;986297;2013;rural;0;0;0;0;0;1;0;0;1;0;1
105204;105;204;575785;2013;urban;0;1;0;0;0;0;0;0;1;0;0,166666667
088075;88;75;1967017;2013;rural;0;0;0;0;0;0;0;0;1;0;0,5
105178;105;178;575785;2013;urban;0;0;0;0;0;0;0;1;1;0;1
068096;68;96;47995;2013;urban;1;1;1;1;0;0;0;1;1;0;0,5
057111;57;111;805458;2013;rural;0;1;0;0;0;0;0;0;0;0;0,4
016181;16;181;1090948;2013;rural;0;1;0;0;0;0;0;1;1;0;0,4
035140;35;140;1191357;2013;rural;0;1;0;0;0;0;0;1;1;0;0,333333333
112172;112;172;2259781;2013;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
003183;3;183;848646;2013;rural;1;1;1;0;0;0;0;0;1;0;0,5
205076;205;76;273570;2013;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
256069;256;69;304383;2013;urban;1;1;1;0;0;0;0;0;1;0;0,333333333
072081;72;81;85068;2013;urban;1;1;1;1;1;1;0;1;1;0;0,75
120087;120;87;2610651;2013;rural;0;0;0;0;0;0;0;0;0;0;1
069145;69;145;134703;2013;urban;1;1;1;0;0;0;0;1;1;0;0,5
068021;68;21;47995;2013;urban;1;0;0;0;0;0;0;1;1;0;1
113057;113;57;1466801;2013;rural;0;0;0;0;0;0;0;1;0;0;0,2
034003;34;3;92097;2013;urban;1;0;1;0;0;0;0;0;1;0;0,4
068040;68;40;47995;2013;urban;0;1;0;0;0;0;0;0;1;0;0,333333333
120003;120;3;2610651;2013;rural;1;1;1;0;1;0;0;1;1;0;0,5
280129;280;129;502996;2013;urban;0;1;0;0;0;0;0;0;0;0;0,333333333
013019;13;19;867484;2013;rural;1;1;1;0;0;0;0;0;0;0;0,6
262065;262;65;2996038;2013;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
071070;71;70;136288;2013;urban;1;1;1;0;0;0;1;1;1;0;0,5
257105;257;105;292162;2013;urban;0;1;1;0;0;0;0;0;1;0;0,333333333
205096;205;96;273570;2013;rural;0;0;0;0;0;0;0;0;1;0;0,5
021003;21;3;1013715;2013;rural;1;1;1;1;0;0;0;1;1;0;1
111113;111;113;2336008;2013;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
019062;19;62;1014807;2013;rural;0;0;0;0;0;0;0;1;1;0;0,4
068071;68;71;47995;2013;urban;1;1;1;0;0;0;0;1;1;0;0,666666667
277123;277;123;417424;2013;urban;0;1;0;0;0;0;0;0;0;0;0,285714286
256084;256;84;304383;2013;urban;1;0;0;0;0;0;0;0;1;0;0,5
105195;105;195;575785;2013;urban;0;0;0;0;0;0;0;0;1;0;0,25
107093;107;93;387689;2013;urban;1;1;1;0;0;0;0;0;1;0;0,333333333
111151;111;151;2336008;2013;rural;0;1;0;0;0;0;0;0;0;0;0,2
118084;118;84;357357;2013;urban;1;1;1;0;0;0;0;1;0;0;0,333333333
027040;27;40;1436286;2013;rural;0;0;0;0;0;0;0;0;1;0;0,25
272012;272;12;383453;2013;urban;0;1;0;0;0;0;0;0;1;0;0,142857143
020265;20;265;1200025;2013;rural;1;1;1;0;0;0;0;1;1;0;0,333333333
037040;37;40;84590;2013;urban;1;1;1;0;0;0;0;1;1;0;0,25
104179;104;179;569606;2013;urban;1;1;1;1;0;0;0;0;1;0;0,75
023010;23;10;951795;2013;rural;1;1;1;0;0;0;0;1;1;0;0,5
068003;68;3;47995;2013;urban;1;1;0;0;0;0;0;1;1;0;0,4
131059;131;59;279914;2013;urban;1;1;0;0;0;0;0;0;1;0;1
272055;272;55;383453;2013;urban;0;1;0;0;0;0;0;0;1;0;0,25
023111;23;111;951795;2013;rural;1;1;1;1;0;0;0;1;1;0;0,666666667
257008;257;8;292162;2013;urban;1;0;0;0;0;0;0;0;1;0;0,4
086067;86;67;639688;2013;urban;0;1;1;0;1;0;0;0;0;0;0,125
275034;275;34;445276;2013;urban;1;1;1;0;0;0;0;0;1;0;0,285714286
244178;244;178;313309;2013;rural;0;0;0;0;0;0;0;0;0;0;0,111111111
219084;219;84;158029;2013;rural;0;0;0;0;0;0;0;0;1;0;0,25
271149;271;149;337779;2013;urban;1;1;1;0;0;0;0;0;1;0;0,5
271013;271;13;337779;2013;urban;1;1;1;1;1;0;0;1;1;0;0,75
076058;76;58;988828;2013;rural;0;1;0;0;0;0;0;0;0;0;0,428571429
204095;204;95;199978;2013;rural;0;0;0;0;0;0;0;0;0;0;0,2
276065;276;65;1663965;2013;rural;0;1;0;0;0;0;0;0;1;0;0,5
028162;28;162;1045484;2013;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
069181;69;181;134703;2013;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
080003;80;3;2204263;2013;rural;0;1;0;0;0;0;0;1;0;0;0,2
281052;281;52;1372244;2013;rural;0;1;0;0;0;0;0;1;0;0;0,333333333
070148;70;148;116391;2013;urban;1;1;0;0;0;0;0;1;0;0;0,5
013007;13;7;867484;2013;rural;0;1;0;0;0;0;0;0;0;0;0,5
139109;139;109;2197032;2013;rural;1;1;0;0;0;0;0;1;0;0;0,142857143
013127;13;127;867484;2013;rural;0;1;0;0;0;0;0;0;0;0;0,75
031100;31;100;1142624;2013;rural;0;1;0;0;0;0;0;0;0;0;0,25
160157;160;157;474014;2013;urban;0;0;0;0;0;0;0;0;1;0;0,5
119074;119;74;1866932;2013;rural;0;1;0;0;0;0;0;0;0;0;0,2
276141;276;141;1663965;2013;rural;0;1;0;0;0;0;0;0;1;0;0,5
008098;8;98;952224;2013;rural;1;1;1;0;0;0;0;1;1;0;0,25
075127;75;127;780875;2013;rural;0;1;0;0;0;0;0;1;1;0;0,5
262088;262;88;2996038;2013;rural;0;0;0;0;0;0;0;0;0;0;0,2
040090;40;90;969625;2013;rural;0;1;0;0;1;0;0;0;0;0;0,181818182
068024;68;24;47995;2013;urban;1;1;1;0;0;0;0;1;1;0;0,2
272036;272;36;383453;2013;urban;0;1;0;0;0;0;0;0;1;0;0,214285714
073024;73;24;844113;2013;rural;0;1;0;0;0;0;0;0;0;0;0,25
049091;49;91;127745;2013;urban;1;1;1;0;0;0;0;0;1;0;0,666666667
034013;34;13;92097;2013;urban;0;0;0;0;0;0;0;1;1;0;0,2
106039;106;39;526964;2013;urban;1;1;1;0;0;0;0;0;1;0;0,333333333
222055;222;55;186856;2013;rural;0;0;0;0;0;0;0;0;0;0;1
222059;222;59;186856;2013;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
026017;26;17;1080690;2013;rural;1;0;1;0;0;0;0;0;1;0;0,25
120156;120;156;2610651;2013;rural;0;1;0;0;0;0;0;1;1;0;0,5
113043;113;43;1466801;2013;rural;0;0;0;0;0;0;0;0;0;0;0,2
220070;220;70;241188;2013;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
284060;284;60;1875245;2013;rural;0;1;0;0;0;0;0;0;0;0;0,2
071120;71;120;136288;2013;urban;1;1;1;0;1;1;0;1;1;0;1
119162;119;162;1866932;2013;rural;0;1;0;0;0;0;0;0;0;0;0,5
054009;54;;98264;2013;urban;1;1;1;0;0;0;0;0;1;0;0,5
109165;109;165;336261;2013;urban;1;1;1;0;0;0;0;0;1;0;0,25
071254;71;254;136288;2013;urban;1;1;1;0;1;0;0;1;1;0;0,5
075067;75;67;780875;2013;rural;0;1;0;0;0;0;0;1;1;0;0,4
005048;5;48;676188;2013;rural;1;1;0;0;0;0;0;0;0;0;0,666666667
120102;120;102;2610651;2013;rural;0;1;0;0;0;0;0;0;1;0;0,5
284130;284;130;1875245;2013;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
117067;117;67;349945;2013;urban;1;0;1;0;1;0;0;0;1;0;0,333333333
120049;120;49;2610651;2013;rural;0;0;0;0;0;0;0;0;0;0;0,25
107028;107;28;387689;2013;urban;0;0;0;0;0;0;0;0;1;0;0,2
124033;124;33;1501984;2013;rural;0;0;0;0;0;0;0;0;0;0;0,5
279006;279;6;1357214;2013;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
054083;54;83;98264;2013;urban;1;0;1;0;0;0;0;0;1;0;0,5
121075;121;75;1510884;2013;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
068012;68;12;47995;2013;urban;1;1;1;1;1;1;0;1;1;0;0,833333333
091060;91;60;1256087;2013;rural;0;0;0;0;0;0;0;0;1;0;0,142857143
105256;105;256;575785;2013;urban;1;1;0;1;0;0;0;0;1;0;0,285714286
120172;120;172;2610651;2013;rural;1;1;0;0;0;0;0;0;1;0;0,5
244099;244;;313309;2013;rural;0;1;0;0;0;0;0;1;0;0;0,25
106286;106;286;526964;2013;urban;1;1;1;0;0;0;0;0;1;0;0,2
072019;72;19;85068;2013;urban;1;1;0;0;0;0;0;1;1;0;0,666666667
015086;15;86;1701638;2013;rural;0;1;0;0;0;0;0;0;1;0;0,666666667
084037;84;37;2020109;2013;rural;1;1;1;1;0;0;0;1;0;0;0,25
086038;86;38;639688;2013;urban;0;0;0;0;0;0;0;0;0;0;0,083333333
124079;124;79;1501984;2013;rural;0;0;0;0;0;0;0;0;0;0;0,4
014031;14;31;986297;2013;rural;0;1;0;0;0;1;0;0;1;0;1,5
007043;7;43;629905;2013;rural;1;1;1;0;0;0;0;0;1;0;0,333333333
270116;270;116;469680;2013;urban;0;1;0;0;0;0;0;0;0;0;0,333333333
069166;69;166;134703;2013;urban;1;0;1;0;0;0;0;1;1;0;0,181818182
104188;104;188;569606;2013;urban;1;0;0;0;0;0;0;0;1;0;0,142857143
071187;71;187;136288;2013;urban;1;1;1;1;0;0;1;1;1;0;0,666666667
013095;13;95;867484;2013;rural;1;1;0;0;0;0;0;0;0;0;0,5
139050;139;50;2197032;2013;rural;0;0;0;0;0;0;0;0;0;0;0,125
118061;118;61;357357;2013;urban;0;0;0;0;0;0;0;0;0;0;0,666666667
245070;245;70;292218;2013;rural;0;1;0;0;0;0;0;0;1;0;0,25
277201;277;201;417424;2013;urban;1;1;1;0;0;0;0;0;1;0;0,5
069124;69;124;134703;2013;urban;0;1;1;0;0;0;0;1;1;0;0,285714286
021142;21;142;1013715;2013;rural;1;1;1;0;0;0;0;0;0;0;2
054164;54;164;98264;2013;urban;1;1;1;1;0;0;0;1;1;0;0,5
244143;244;143;313309;2013;rural;1;0;0;0;0;0;0;1;1;0;1
088091;88;91;1967017;2013;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
071195;71;195;136288;2013;urban;1;1;1;0;1;0;0;0;1;0;1
102091;102;91;440711;2013;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
245118;245;118;292218;2013;rural;0;1;0;0;0;0;0;0;1;0;0,25
274086;274;86;1730232;2013;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
113116;113;116;1466801;2013;rural;0;0;0;0;0;0;0;0;0;0;0,25
075039;75;39;780875;2013;rural;0;1;0;0;0;0;0;1;0;0;0,285714286
121079;121;79;1510884;2013;rural;0;1;0;0;0;0;0;0;0;0;0,5
157003;157;3;1805468;2013;rural;0;0;0;0;0;0;0;0;0;0;0,4
078038;78;38;865518;2013;rural;0;1;0;0;0;0;0;0;0;0;0,375
091062;91;62;1256087;2013;rural;0;0;0;0;0;0;0;0;0;0;0,285714286
121095;121;95;1510884;2013;rural;0;1;0;0;0;0;0;0;0;0;0,5
121099;121;;1510884;2013;rural;0;0;0;0;0;0;0;0;0;0;1
205055;205;55;273570;2013;rural;0;0;0;0;0;0;0;0;1;0;0,5
262014;262;14;2996038;2013;rural;0;0;0;0;0;0;0;0;0;0;0,5
108094;108;94;526960;2013;urban;0;0;0;0;0;0;0;0;1;0;0,333333333
111074;111;74;2336008;2013;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
220067;220;67;241188;2013;rural;0;0;0;0;0;0;0;0;0;0;0,5
071178;71;178;136288;2013;urban;1;1;1;0;0;0;0;1;1;0;0,333333333
268171;268;171;2254099;2013;rural;0;0;0;0;0;0;0;0;0;0;1
045035;45;35;2424811;2013;rural;0;1;0;0;0;0;0;1;1;0;0,285714286
054065;54;65;98264;2013;urban;1;1;1;1;0;0;0;1;1;0;1
237081;237;81;368815;2013;urban;0;0;0;0;0;0;0;0;1;0;0,5
112019;112;19;2259781;2013;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
205159;205;159;273570;2013;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
117103;117;103;349945;2013;urban;1;1;0;0;0;0;0;0;1;0;0,5
157056;157;56;1805468;2013;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
278070;278;70;1689298;2013;rural;0;1;0;0;0;0;0;0;0;0;0,25
042015;42;15;875032;2013;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
121011;121;11;1510884;2013;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
280153;280;153;502996;2013;urban;0;0;0;0;0;0;0;0;0;0;0,333333333
117087;117;87;349945;2013;urban;0;1;0;0;0;0;0;0;0;0;1
016100;16;100;1090948;2013;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
004173;4;173;1113498;2013;rural;1;1;1;1;1;0;0;0;1;0;0,333333333
033016;33;16;109591;2013;urban;1;1;1;0;0;0;0;0;1;0;0,6
078047;78;47;865518;2013;rural;0;1;0;0;0;0;0;0;1;0;0,2
006143;6;143;1162172;2013;rural;1;1;1;0;0;0;0;1;1;0;0,333333333
090009;90;;1175997;2013;rural;0;0;0;0;0;0;0;0;0;0;1
278034;278;34;1689298;2013;rural;0;1;0;0;0;0;0;0;0;0;0,5
080022;80;22;2204263;2013;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
015011;15;11;1701638;2013;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
280093;280;93;502996;2013;urban;0;0;0;0;0;0;0;0;0;0;0,166666667
016169;16;169;1090948;2013;rural;1;1;0;0;0;0;0;0;1;0;0,666666667
009130;;130;1628255;2013;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
095056;95;56;1875915;2013;rural;0;1;0;0;0;0;0;0;0;0;0,375
282104;282;104;494736;2013;urban;0;0;1;0;0;0;0;1;1;0;0,333333333
275061;275;61;445276;2013;urban;1;1;1;0;0;0;0;0;1;0;0,5
108077;108;77;526960;2013;urban;1;1;1;0;0;0;0;1;1;0;0,333333333
271073;271;73;337779;2013;urban;1;1;1;0;0;0;0;1;0;0;0,285714286
138259;138;259;2878692;2013;rural;1;1;1;0;0;0;0;0;1;0;0,4
033011;33;11;109591;2013;urban;0;1;1;1;1;0;0;0;1;0;0,5
026116;26;116;1080690;2013;rural;1;1;1;0;0;0;0;0;1;0;0,333333333
275066;275;66;445276;2013;urban;0;1;0;0;0;0;0;0;1;0;0,666666667
276078;276;78;1663965;2013;rural;0;0;0;0;0;0;0;0;1;0;0,4
069088;69;88;134703;2013;urban;1;0;0;0;0;0;0;1;1;0;1
031077;31;77;1142624;2013;rural;0;1;0;0;0;0;0;0;0;0;0,25
045003;45;3;2424811;2013;rural;1;1;0;0;0;1;0;1;1;0;0,333333333
071011;71;11;136288;2013;urban;1;1;0;0;0;0;0;1;1;0;1
035153;35;153;1191357;2013;rural;0;1;0;0;0;0;0;0;1;0;0,666666667
080148;80;148;2204263;2013;rural;0;0;0;0;0;0;0;0;0;0;0,2
164005;164;5;170408;2013;urban;1;1;1;0;0;0;0;0;1;0;0,285714286
074147;74;147;1576751;2013;rural;0;1;0;0;0;0;0;0;1;0;0,25
280003;280;3;502996;2013;urban;0;1;0;0;0;0;0;1;0;0;0,25
