hhid;cluster_nb;hh_nb;sample_weight;year;urban_rural;electricity;radio;tv;fridge;motorcycle;car_truck;telephone;recode_toilet;recode_water;recode_floor;rooms_per_person
      560  3;560;3;84509;2009;urban;1;1;1;0;0;0;0;0;0;1;0,333333333
      388 10;388;10;446606;2009;urban;1;1;1;0;0;0;0;0;0;1;0,4
      584173;584;173;788478;2009;urban;1;1;1;0;0;0;0;0;1;1;0,333333333
      452 22;452;22;572973;2009;urban;1;1;1;1;0;1;0;1;1;1;1
      114148;114;148;949412;2008;rural;0;1;1;0;0;0;0;0;1;1;0,25
      153123;153;123;657365;2009;urban;0;1;0;0;0;0;0;0;1;1;1
      353 55;353;55;390078;2009;urban;1;1;1;1;1;0;0;1;1;1;0,25
        7 29;7;29;621818;2008;urban;0;1;1;0;0;0;0;0;1;1;0,2
      332 89;332;89;476721;2009;urban;1;1;1;0;0;0;0;0;1;1;0,5
      277177;277;177;1217923;2009;urban;1;0;1;0;0;0;0;1;1;1;0,5
      565 82;565;82;376499;2009;rural;0;1;0;0;0;0;0;0;0;1;0,666666667
      333 83;333;83;420748;2009;urban;1;1;1;0;0;0;0;0;1;1;1
      583 71;583;71;734833;2009;urban;0;0;0;0;0;0;0;0;0;1;0,25
      240 77;240;77;229011;2009;rural;0;0;0;0;0;0;0;0;1;1;1
      150 46;150;46;277628;2009;rural;0;1;0;0;0;0;0;0;1;1;0,2
        7 68;7;68;621818;2008;urban;1;1;1;0;0;0;0;0;1;1;0,25
      379 81;379;81;821102;2009;rural;0;1;0;0;0;0;0;0;0;1;1
      333124;333;124;420748;2009;urban;1;1;1;0;0;0;0;0;1;1;0,333333333
      391114;391;114;2540403;2009;rural;0;1;0;0;0;0;0;0;1;1;0,4
        7102;7;102;621818;2008;urban;1;1;1;0;1;0;0;0;1;1;0,333333333
       72150;72;150;2628893;2008;rural;1;1;1;1;0;0;0;1;1;1;0,333333333
      241  2;241;2;582052;2009;rural;0;0;0;0;0;0;0;0;1;1;1
      402135;402;135;92237;2009;urban;0;1;0;0;0;0;0;0;1;1;0,25
        7124;7;124;621818;2008;urban;1;1;1;0;0;0;0;0;1;1;0,2
      357273;357;273;1066320;2009;urban;1;1;1;0;0;0;0;0;1;1;0,25
      103182;103;182;1474240;2008;rural;0;1;0;0;0;0;0;0;1;1;0,5
      240115;240;115;229011;2009;rural;0;0;0;0;0;1;0;0;1;1;1
       62206;62;206;2497682;2008;rural;1;1;0;0;0;0;0;0;0;1;0,333333333
      567 29;567;29;317762;2009;urban;1;1;1;0;0;0;0;1;1;1;1
      323376;323;376;2788725;2009;rural;1;0;0;0;0;0;0;0;0;1;0,285714286
      452144;452;144;572973;2009;urban;0;1;0;0;0;0;0;1;1;1;0,2
      264  2;264;2;304549;2009;rural;0;1;1;0;0;0;0;0;1;1;1
      542 78;542;78;894971;2009;rural;0;1;0;0;0;0;0;0;1;1;0,142857143
      334 88;334;88;812789;2009;urban;1;1;0;0;0;0;0;0;1;1;1
      342 44;342;44;863172;2009;urban;1;1;1;0;0;0;0;0;1;1;0,25
      368164;368;164;932684;2009;rural;0;1;0;0;0;0;0;0;0;1;0,5
       53 10;53;10;1489403;2008;rural;1;1;1;0;0;0;0;1;1;1;0,333333333
       98 51;98;51;858237;2009;rural;1;1;1;0;0;0;0;0;0;1;0,666666667
      315190;315;190;1612714;2009;rural;0;1;0;0;0;0;0;0;0;1;0,125
       56 46;56;46;978867;2008;rural;1;0;1;0;0;0;0;0;1;1;0,125
      349 94;349;94;1344809;2009;rural;0;1;0;0;0;0;0;0;0;1;0,222222222
      127253;127;253;333537;2009;urban;1;1;1;0;0;0;0;0;1;1;0,333333333
      389193;389;193;2627978;2009;rural;0;1;0;0;0;0;0;0;0;1;0,333333333
      273 84;273;84;969017;2009;rural;0;1;0;0;0;0;0;0;0;1;0,2
      452 33;452;33;572973;2009;urban;1;1;1;0;0;0;0;1;1;1;0,4
      334209;334;209;812789;2009;urban;1;0;0;0;0;0;0;0;1;1;0,5
      529 45;529;45;291799;2009;urban;1;1;0;0;0;1;0;0;1;1;0,333333333
      376 45;376;45;401119;2009;urban;1;1;1;1;1;1;1;1;1;1;0,75
      348102;348;102;1069490;2009;rural;0;0;0;0;0;0;0;0;1;1;0,285714286
      334249;334;249;812789;2009;urban;1;1;0;0;0;0;0;0;1;1;1
       58 53;58;53;1534184;2008;rural;1;1;1;0;0;0;0;0;1;1;0,333333333
      102127;102;127;523295;2008;urban;0;1;0;0;0;0;0;0;1;1;0,2
      127389;127;389;333537;2009;urban;0;1;0;0;0;0;0;0;1;1;0,333333333
      116 69;116;69;913484;2009;rural;1;1;0;0;0;0;0;0;1;1;0,25
      432202;432;202;664245;2009;rural;1;1;1;0;0;0;0;0;0;1;1
      401 94;401;94;96798;2009;urban;0;1;0;0;0;0;0;0;0;1;0,4
      451146;451;146;483400;2009;urban;1;1;1;1;1;1;1;1;1;1;0,333333333
      426106;426;106;262203;2009;rural;0;1;0;0;0;0;0;0;0;1;0,4
      532196;532;196;447443;2009;urban;0;0;0;0;0;0;0;0;1;1;0,5
      536 83;536;83;236912;2009;urban;0;1;1;0;0;0;0;0;1;1;0,333333333
      145 85;145;85;778473;2009;rural;0;1;0;0;0;0;0;0;0;1;0,4
      458134;458;134;2779625;2008;rural;1;1;1;1;1;0;0;0;1;1;0,571428571
      340208;340;208;1924004;2009;rural;0;1;0;0;0;0;0;0;0;1;0,666666667
      402113;402;113;92237;2009;urban;1;1;1;1;0;0;1;1;1;1;0,285714286
       45 32;45;32;596697;2008;urban;1;1;1;0;0;0;0;0;1;1;0,666666667
      329 45;329;45;1950279;2009;rural;0;0;0;0;0;0;0;0;1;1;0,25
      572 91;572;91;655844;2009;rural;0;1;0;0;0;0;0;0;1;1;1,5
      335122;335;122;690746;2009;urban;0;1;0;0;0;0;0;0;1;1;0,333333333
      128239;128;239;430946;2009;urban;1;1;1;0;0;0;0;0;1;1;0,666666667
      137244;137;244;877477;2009;rural;0;1;0;0;0;0;0;0;1;1;0,125
      418106;418;106;414452;2009;rural;0;1;0;0;0;0;0;0;1;1;0,333333333
      281320;281;320;1654568;2009;urban;0;0;0;0;0;0;0;0;1;1;0,4
      414 53;414;53;451347;2009;rural;0;1;0;0;0;0;0;0;0;1;0,2
      145184;145;184;778473;2009;rural;0;1;0;0;0;0;0;0;0;1;0,4
      543 19;543;19;747544;2009;rural;0;1;0;0;0;0;0;0;0;1;0,2
      517 75;517;75;541913;2009;rural;0;0;0;0;0;0;0;0;1;1;0,5
      329101;329;101;1950279;2009;rural;0;0;0;0;0;0;0;0;0;1;1
      503 78;503;78;396316;2009;urban;1;0;0;0;0;0;0;1;1;1;0,166666667
      335237;335;237;690746;2009;urban;1;1;0;0;0;0;0;0;1;1;0,5
      335228;335;228;690746;2009;urban;1;1;0;0;0;0;0;0;1;1;0,285714286
       57188;57;188;3984595;2008;rural;1;0;0;0;0;0;0;0;1;1;0,5
      353 29;353;29;390078;2009;urban;1;1;1;0;0;0;0;0;1;1;1
      154215;154;215;850264;2009;urban;1;0;1;0;0;0;0;1;1;1;0,5
      332 76;332;76;476721;2009;urban;1;1;1;0;0;0;0;0;1;1;0,25
      380204;380;204;1000526;2009;urban;1;1;1;0;0;0;0;1;1;1;0,5
      436 58;436;58;348421;2009;rural;0;0;0;0;0;0;0;0;0;1;1
      555 32;555;32;539476;2009;urban;1;1;0;0;0;0;0;;1;1;0,333333333
      236 29;236;29;542499;2009;rural;0;1;0;0;0;0;0;0;1;1;0,2
      360 52;360;52;1373090;2009;rural;0;1;0;0;0;0;0;0;1;1;0,25
      577 14;577;14;1226257;2009;urban;1;1;1;0;0;0;0;0;1;1;0,5
       10187;10;187;603182;2008;urban;1;1;1;1;0;1;1;1;1;1;0,5
       49132;49;132;353774;2008;urban;1;1;1;1;0;0;0;1;1;1;0,25
      332 11;332;11;476721;2009;urban;1;0;0;0;0;0;0;0;1;1;0,5
       46 22;46;22;395679;2008;urban;1;1;1;0;0;0;0;0;1;1;0,6
      340 29;340;29;1924004;2009;rural;0;1;0;0;0;0;0;0;1;1;0,4
      500140;500;140;722027;2009;rural;1;1;1;0;1;0;0;0;1;1;0,214285714
      277 58;277;58;1217923;2009;urban;0;1;0;0;0;0;0;0;1;1;1
      280247;280;247;1466005;2009;urban;1;1;1;0;1;0;0;0;1;1;0,285714286
       46 38;46;38;395679;2008;urban;1;1;1;0;0;0;0;0;1;1;0,333333333
       46 42;46;42;395679;2008;urban;1;1;1;0;0;0;0;0;1;1;0,25
      353 74;353;74;390078;2009;urban;1;1;0;0;0;0;0;0;1;1;0,333333333
       46 50;46;50;395679;2008;urban;1;1;1;0;0;0;0;0;1;1;0,2
       46 53;46;53;395679;2008;urban;1;1;1;0;0;0;0;0;1;1;0,5
      129181;129;181;298573;2009;urban;1;1;1;0;0;0;0;0;1;1;0,333333333
       63128;63;128;1549251;2008;rural;0;1;0;0;0;0;0;0;0;1;1
      360 40;360;40;1373090;2009;rural;1;1;0;0;0;0;0;0;1;1;0,5
      129210;129;210;298573;2009;urban;1;1;0;0;0;0;0;0;1;1;0,25
      379  1;379;1;821102;2009;rural;0;1;0;0;0;0;0;0;0;1;0,5
      338 81;338;81;1680949;2009;rural;0;1;0;0;0;0;0;0;1;1;1
      348148;348;148;1069490;2009;rural;0;0;0;0;0;0;0;0;1;1;0,5
      563  8;563;8;691864;2009;rural;0;1;0;0;0;0;0;1;0;1;0,428571429
      371144;371;144;1120741;2009;rural;0;0;0;0;0;0;0;0;1;1;0,25
      151215;151;215;1079972;2009;urban;1;1;0;0;0;0;0;1;1;1;1
      340190;340;190;1924004;2009;rural;0;1;0;0;0;0;0;0;1;1;1
      136145;136;145;517785;2009;rural;0;1;0;0;0;0;0;0;0;1;0,333333333
      371173;371;173;1120741;2009;rural;0;1;0;0;0;0;0;0;1;1;0,333333333
      198223;198;223;1134049;2009;rural;0;1;0;0;0;1;0;0;0;1;0,2
      277 48;277;48;1217923;2009;urban;1;1;1;0;0;0;0;0;1;1;0,2
       35207;35;207;602637;2008;urban;1;1;1;0;0;0;0;1;1;1;0,333333333
       60162;60;162;2142327;2008;rural;0;1;0;0;0;0;0;0;1;1;0,333333333
      357212;357;212;1066320;2009;urban;0;0;0;0;0;0;0;0;1;1;0,166666667
      543 24;543;24;747544;2009;rural;0;1;0;0;0;0;0;0;0;1;0,333333333
      181166;181;166;487156;2009;urban;0;1;0;0;0;0;0;0;1;1;0,5
      135229;135;229;907505;2009;rural;0;1;0;0;0;0;0;0;1;1;0,5
      283 10;283;10;1536961;2009;rural;0;1;1;0;0;0;0;0;0;1;0,5
       62 10;62;10;2497682;2008;rural;1;0;1;0;0;0;0;0;1;1;0,4
      567107;567;107;317762;2009;urban;1;1;1;0;0;0;0;1;0;1;0,5
       76 18;76;18;1036690;2009;urban;0;0;0;0;0;0;0;0;1;1;0,25
      570 30;570;30;507650;2009;urban;1;1;1;0;0;0;0;1;0;1;0,333333333
       23 84;23;84;471757;2008;urban;1;1;1;0;0;0;0;0;1;1;0,375
      327117;327;117;1917643;2009;rural;0;1;0;0;0;0;0;0;1;1;0,333333333
      281181;281;181;1654568;2009;urban;1;1;1;1;1;0;0;1;1;1;0,4
      333 13;333;13;420748;2009;urban;1;1;1;0;0;0;0;1;1;1;0,666666667
      227 11;227;11;284043;2009;urban;0;1;1;0;0;0;0;0;1;1;0,5
      402 96;402;96;92237;2009;urban;1;1;1;0;0;0;0;0;1;1;0,4
       17 85;17;85;878667;2008;urban;1;1;1;0;0;0;0;0;0;1;0,5
      552120;552;120;976756;2009;rural;0;0;0;0;0;0;0;0;1;1;3
      238147;238;147;483369;2009;rural;0;1;0;0;0;0;0;0;1;1;0,666666667
      451 53;451;53;483400;2009;urban;1;0;0;0;0;0;0;0;1;1;0,333333333
      560 22;560;22;84509;2009;urban;1;1;1;1;0;1;0;0;1;1;0,6
      327155;327;155;1917643;2009;rural;0;1;0;0;0;0;0;0;1;1;0,2
      154111;154;111;850264;2009;urban;1;1;1;0;0;0;0;0;1;1;0,5
       73 71;73;71;3143049;2008;rural;1;0;0;0;0;0;0;0;1;1;1
      227101;227;101;284043;2009;urban;0;1;0;0;0;0;0;0;1;1;0,2
      469 84;469;84;1326476;2009;rural;0;0;0;0;0;0;0;0;0;1;1
      564 78;564;78;1584637;2009;rural;0;0;0;0;0;0;0;0;1;1;0,166666667
      319 15;319;15;1838049;2009;rural;1;1;1;0;0;0;0;0;1;1;0,5
      106145;106;145;718350;2008;rural;1;1;1;0;0;0;0;0;0;1;0,25
      512 31;512;31;169491;2008;urban;0;1;1;0;0;0;0;0;1;1;0,5
      136 80;136;80;517785;2009;rural;0;1;0;0;0;0;0;0;0;1;0,333333333
      373 70;373;70;1687287;2008;rural;0;1;0;0;0;0;0;0;1;1;0,4
       36  2;36;2;330584;2008;urban;1;1;1;0;0;0;0;0;1;1;0,4
       47162;47;162;703708;2008;urban;1;1;1;0;0;0;0;0;1;1;0,166666667
      372150;372;150;1029464;2008;rural;1;1;0;0;0;0;0;0;1;1;0,666666667
       79 17;79;17;683791;2008;urban;1;1;1;0;0;0;0;0;0;1;0,25
       12  4;12;4;182505;2008;urban;1;0;0;0;0;0;0;0;1;1;0,5
       48 61;48;61;2709227;2008;urban;1;0;1;0;0;0;0;0;1;1;0,2
       48 73;48;73;2709227;2008;urban;1;1;1;0;0;0;0;0;1;1;0,222222222
       60 24;60;24;2142327;2008;rural;0;1;0;0;0;0;0;0;1;1;0,5
      415312;415;312;483657;2009;rural;1;1;1;0;0;0;0;0;1;1;0,5
      452  5;452;5;572973;2009;urban;1;1;1;1;0;0;0;0;1;1;0,285714286
      455177;455;177;615806;2009;urban;1;1;1;0;0;0;0;0;1;1;0,666666667
       54 30;54;30;2673406;2008;rural;0;0;0;0;0;0;0;0;1;1;0,333333333
      330318;330;318;1810718;2009;rural;1;1;1;1;1;1;1;1;0;1;1
      315197;315;197;1612714;2009;rural;0;1;0;0;0;0;0;0;0;1;0,333333333
      283 91;283;91;1536961;2009;rural;1;1;0;0;0;0;0;1;0;1;0,5
      106 16;106;16;718350;2008;rural;0;0;1;0;0;0;0;0;1;1;0,166666667
      131114;131;114;624052;2009;rural;0;0;0;0;0;0;0;0;1;1;0,25
      393 85;393;85;376434;2009;urban;1;1;1;0;0;0;0;0;1;1;0,166666667
       19105;19;105;878340;2008;urban;1;1;1;0;1;1;0;0;1;1;0,25
      101321;101;321;546925;2008;urban;0;0;0;0;0;0;0;0;1;1;0,333333333
      228  4;228;4;189633;2009;urban;0;1;1;0;0;1;0;0;1;1;0,428571429
      130  8;130;8;975539;2009;rural;0;1;0;0;0;0;0;0;1;1;0,25
      500134;500;134;722027;2009;rural;0;1;1;0;0;1;0;0;1;1;0,5
      344 95;344;95;1354326;2009;rural;0;1;0;0;0;0;0;0;0;1;1
      533 13;533;13;927342;2009;rural;0;0;0;0;0;0;0;0;0;1;0,166666667
      394  3;394;3;1291520;2009;rural;0;1;0;0;0;0;0;0;0;1;0,333333333
       48351;48;351;2709227;2008;urban;1;1;1;1;1;0;1;0;1;1;0,25
       77230;77;230;1612232;2009;urban;1;1;1;1;1;0;1;1;1;1;1
      281348;281;348;1654568;2009;urban;1;1;1;0;1;0;0;0;1;1;0,2
      112  4;112;4;199128;2008;urban;1;1;1;0;0;0;0;0;1;1;1
      412 16;412;16;440435;2009;rural;0;0;0;0;0;0;0;0;1;1;0,4
      120111;120;111;902394;2009;rural;0;1;0;0;0;0;0;0;1;1;0,375
       34 29;34;29;269363;2008;urban;1;1;1;0;0;0;0;1;1;1;0,285714286
       51  2;51;2;3329191;2008;rural;0;1;1;0;0;0;0;0;1;1;0,5
      571 74;571;74;551618;2009;rural;1;1;0;0;1;0;0;0;0;1;0,5
      570  6;570;6;507650;2009;urban;1;1;1;0;0;0;0;0;0;1;1
       78 83;78;83;1236283;2009;urban;1;1;1;1;1;1;0;1;1;1;1
      226110;226;110;178626;2009;urban;0;1;0;0;0;0;0;0;1;1;0,125
      106116;106;116;718350;2008;rural;1;1;1;0;0;0;0;0;1;1;0,333333333
      106140;106;140;718350;2008;rural;1;0;1;0;0;0;0;0;1;1;0,5
      184124;184;124;604493;2009;rural;0;1;0;0;0;0;0;1;0;1;0,428571429
      453 19;453;19;661451;2009;urban;1;1;1;0;0;0;0;0;1;1;0,25
      502143;502;143;483879;2008;urban;0;1;0;0;0;0;0;0;1;1;0,25
      570 36;570;36;507650;2009;urban;1;1;1;0;0;0;0;0;0;1;1
      388116;388;116;446606;2009;urban;1;1;1;0;0;0;0;0;1;1;0,25
      142  1;142;1;553890;2009;rural;0;1;0;0;0;0;0;0;1;1;0,2
       49 98;49;98;353774;2008;urban;1;1;1;1;1;0;0;0;1;1;0,5
      394135;394;135;1291520;2009;rural;0;1;0;0;0;0;0;0;0;1;0,142857143
      513 41;513;41;84489;2009;urban;1;1;1;0;0;0;0;0;1;1;0,333333333
      356260;356;260;770442;2009;urban;1;1;1;1;1;0;0;1;1;1;1
      519 50;519;50;470045;2009;rural;1;1;0;0;0;0;0;0;1;1;0,6
      410 70;410;70;164851;2009;rural;1;1;1;1;0;0;0;0;1;1;0,363636364
      278  6;278;6;927760;2009;urban;1;1;0;0;0;0;0;0;1;1;0,4
      458268;458;268;2779625;2008;rural;0;1;0;0;0;0;0;0;0;1;0,666666667
      229156;229;156;246619;2009;urban;1;1;0;0;0;0;0;0;1;1;0,25
      331 98;331;98;1156389;2009;rural;0;1;0;0;0;0;0;0;1;1;
      453131;453;131;661451;2009;urban;1;1;1;0;0;0;0;0;1;1;0,4
      372212;372;212;1029464;2008;rural;1;1;0;0;0;0;0;0;1;1;0,272727273
      192 96;192;96;1558783;2009;rural;1;1;0;0;0;0;0;0;1;1;0,25
      380171;380;171;1000526;2009;urban;1;1;0;0;0;0;0;0;1;1;1
       26 10;26;10;737989;2008;urban;1;1;0;0;0;0;0;0;1;1;0,25
      531159;531;159;298062;2009;urban;1;0;0;0;0;0;0;0;1;1;0,125
      407 29;407;29;393443;2008;rural;0;1;0;0;0;0;0;0;1;1;0,285714286
      367 84;367;84;702347;2009;urban;1;1;1;0;0;0;0;1;1;1;0,333333333
       50 43;50;43;629274;2008;urban;0;0;0;0;0;0;0;0;1;1;0,5
       73166;73;166;3143049;2008;rural;1;1;1;0;0;0;0;0;1;1;0,166666667
      352 37;352;37;508302;2009;urban;1;1;1;0;0;0;0;0;1;1;0,333333333
        1306;1;306;832407;2008;urban;0;0;0;0;0;0;0;0;1;1;0,2
      326 96;326;96;1674351;2009;rural;0;1;0;0;0;0;0;0;1;1;0,333333333
       27 39;27;39;283452;2008;urban;1;1;1;0;0;0;0;1;1;1;0,25
       26 75;26;75;737989;2008;urban;1;1;1;0;0;0;0;0;1;1;0,333333333
      454 28;454;28;445065;2009;urban;1;1;1;0;0;0;0;0;1;1;0,142857143
      454 50;454;50;445065;2009;urban;0;1;0;0;0;0;0;0;1;1;0,166666667
      402 20;402;20;92237;2009;urban;1;1;1;0;0;0;0;0;1;1;0,222222222
      583181;583;181;734833;2009;urban;0;1;0;0;0;0;0;0;0;1;0,8
      103280;103;280;1474240;2008;rural;0;1;1;0;1;0;0;0;0;1;0,375
       30140;30;140;1018929;2008;urban;0;1;0;0;0;0;0;0;1;1;0,333333333
      454 72;454;72;445065;2009;urban;1;1;1;0;0;0;0;0;1;1;0,6
      440310;440;310;191480;2009;urban;1;1;0;0;0;0;0;0;1;1;0,5
       81155;81;155;1329125;2008;urban;0;0;0;0;0;0;0;0;0;1;0,333333333
       50167;50;167;629274;2008;urban;1;1;0;0;0;0;0;0;1;1;0,285714286
       42 81;42;81;666914;2008;urban;1;1;1;0;1;0;0;0;1;1;0,2
      157161;157;161;1188112;2008;urban;1;1;1;1;0;1;0;0;1;1;0,75
      340253;340;253;1924004;2009;rural;1;1;1;0;0;0;0;0;1;1;0,428571429
      363127;363;127;650053;2009;rural;0;0;0;0;0;0;0;0;0;1;0,5
      403 41;403;41;121052;2009;urban;1;1;1;0;0;0;0;0;1;1;0,125
      261 66;261;66;237560;2009;urban;0;0;0;0;0;0;0;0;0;1;0,2
      531140;531;140;298062;2009;urban;1;1;1;0;0;0;0;0;1;1;0,4
       50219;50;219;629274;2008;urban;1;1;1;0;0;0;0;0;1;1;0,2
       72 92;72;92;2628893;2008;rural;1;1;0;0;0;0;0;0;1;1;1
      558106;558;106;585824;2009;urban;1;1;1;0;0;0;0;;1;1;0,6
      509 72;509;72;842971;2009;rural;0;1;0;0;0;0;0;0;0;1;0,222222222
      558 47;558;47;585824;2009;urban;1;1;1;0;0;0;0;0;1;1;0,5
      452178;452;178;572973;2009;urban;1;1;1;1;0;1;1;1;1;1;0,428571429
      154 88;154;88;850264;2009;urban;0;1;0;0;0;0;0;0;1;1;0,5
      209 47;209;47;376083;2009;urban;1;1;1;0;0;0;0;0;1;1;0,25
      402118;402;118;92237;2009;urban;0;1;0;0;0;0;0;0;1;1;0,5
      106 36;106;36;718350;2008;rural;0;1;0;0;0;0;0;0;0;1;0,166666667
      474119;474;119;2438808;2009;rural;0;0;0;0;0;0;0;0;0;1;1
       28 38;28;38;688132;2008;urban;0;1;1;0;0;0;0;1;1;1;0,2
       15100;15;100;763160;2008;urban;1;1;1;0;0;0;0;0;1;1;0,166666667
      402 51;402;51;92237;2009;urban;1;0;0;0;0;0;0;0;1;1;1
       27 57;27;57;283452;2008;urban;1;1;1;0;0;0;0;0;1;1;0,25
      240 89;240;89;229011;2009;rural;0;1;0;0;0;0;0;0;1;1;0,111111111
       57 35;57;35;3984595;2008;rural;0;1;0;0;0;0;0;0;0;1;0,5
      283  4;283;4;1536961;2009;rural;0;1;1;0;1;1;0;1;1;1;0,2
      198  9;198;;1134049;2009;rural;1;1;1;0;0;1;0;0;1;1;0,25
      564353;564;353;1584637;2009;rural;0;1;0;0;0;0;0;0;1;1;0,25
      540220;540;220;1127909;2009;rural;0;1;0;0;0;0;0;0;1;1;0,5
      502 49;502;49;483879;2008;urban;1;0;0;0;0;0;0;0;1;1;1
      101 82;101;82;546925;2008;urban;1;0;0;0;0;0;0;0;1;1;0,333333333
      453152;453;152;661451;2009;urban;1;1;1;0;0;0;0;0;1;1;0,2
       12 15;12;15;182505;2008;urban;1;1;1;0;0;0;0;1;1;1;0,5
      556 71;556;71;1070910;2009;urban;1;1;0;0;0;0;0;0;1;1;1
      403 22;403;22;121052;2009;urban;1;0;0;0;0;0;0;0;1;1;0,25
      135326;135;326;907505;2009;rural;0;1;0;0;0;0;0;0;1;1;0,333333333
      347130;347;130;1254299;2009;rural;0;0;0;0;1;0;0;0;0;1;0,333333333
      440 30;440;30;191480;2009;urban;1;1;1;0;0;0;0;0;1;1;0,285714286
       45133;45;133;596697;2008;urban;1;1;1;1;0;0;0;0;1;1;0,2
       51281;51;281;3329191;2008;rural;1;1;1;0;0;0;0;0;1;1;0,333333333
      561 33;561;33;562520;2009;rural;0;1;0;0;0;0;0;0;0;1;1
      347104;347;104;1254299;2009;rural;0;1;0;0;0;0;0;0;0;1;0,333333333
       16  8;16;8;512192;2008;urban;1;1;1;0;0;0;0;0;1;1;0,142857143
       16 15;16;15;512192;2008;urban;0;0;0;0;0;0;0;0;1;1;0,25
      415 21;415;21;483657;2009;rural;1;1;1;0;0;0;0;0;1;1;0,25
      415 32;415;32;483657;2009;rural;1;1;0;0;0;0;0;0;1;1;0,333333333
      355112;355;112;518639;2009;urban;0;1;0;0;0;0;0;0;1;1;0,166666667
       52100;52;100;5194883;2008;rural;1;0;1;0;0;0;0;0;1;1;0,666666667
      367125;367;125;702347;2009;urban;0;1;0;0;0;0;0;0;1;1;1
      367258;367;258;702347;2009;urban;0;1;0;0;1;0;0;0;1;1;0,263157895
      257 77;257;77;1221049;2009;rural;0;1;0;0;0;0;0;0;1;1;0,5
      140 16;140;16;422006;2008;rural;0;0;0;0;0;0;0;0;1;1;0,5
      342184;342;184;863172;2009;urban;0;1;0;0;0;0;0;0;1;1;0,5
      342195;342;195;863172;2009;urban;1;1;1;0;0;0;0;0;1;1;0,5
      409 85;409;85;401092;2009;rural;0;0;0;0;0;0;0;0;0;1;0,25
       62 25;62;25;2497682;2008;rural;0;1;1;0;0;0;0;0;1;1;0,25
        3433;3;433;1233704;2008;urban;1;1;0;0;0;0;0;1;1;1;0,166666667
      415259;415;259;483657;2009;rural;0;1;0;0;0;0;0;0;1;1;0,666666667
      112 27;112;27;199128;2008;urban;1;1;1;0;0;0;0;0;1;1;0,666666667
       25176;25;176;735577;2008;urban;0;1;0;0;0;0;0;1;1;1;0,333333333
       83137;83;137;2862096;2009;rural;0;1;0;0;0;0;0;0;0;1;0,666666667
      471 40;471;40;654135;2008;rural;1;1;1;0;0;0;0;0;1;1;0,25
       52358;52;358;5194883;2008;rural;1;1;1;0;0;0;0;0;1;1;0,333333333
      452 44;452;44;572973;2009;urban;1;1;1;0;1;1;0;1;1;1;0,4
       16165;16;165;512192;2008;urban;1;1;1;0;0;0;0;0;1;1;0,333333333
      338 42;338;42;1680949;2009;rural;0;0;0;0;0;0;0;0;0;1;0,5
      129 73;129;73;298573;2009;urban;1;1;0;0;0;0;0;0;1;1;0,666666667
      153 77;153;77;657365;2009;urban;1;1;1;0;0;1;0;1;1;1;0,142857143
       61138;61;138;2193550;2008;rural;0;1;0;0;0;0;0;0;1;1;0,1
      135302;135;302;907505;2009;rural;0;1;0;0;0;0;0;0;1;1;0,666666667
       45 22;45;22;596697;2008;urban;1;1;1;1;0;1;1;1;1;1;0,5
      415302;415;302;483657;2009;rural;1;0;0;0;0;0;0;0;1;1;0,5
       17 63;17;63;878667;2008;urban;1;1;0;0;0;0;0;0;1;1;1
      560 18;560;18;84509;2009;urban;1;1;1;1;0;0;0;0;1;1;0,25
      501 69;501;69;361309;2008;urban;1;1;1;0;0;0;0;0;1;1;0,5
      574 24;574;24;749096;2009;rural;0;1;0;0;0;0;0;0;0;1;0,4
      100158;100;158;1861903;2009;rural;1;1;0;0;0;0;0;0;1;1;0,333333333
      452 28;452;28;572973;2009;urban;1;1;1;0;0;0;0;0;1;1;0,2
      313120;313;120;435746;2008;urban;1;0;1;0;0;0;0;1;1;1;0,166666667
      457 21;457;21;2058314;2009;rural;0;1;0;0;0;0;0;0;1;1;0,25
       17139;17;139;878667;2008;urban;0;1;0;0;0;0;0;0;1;1;0,25
      289 24;289;24;2619041;2009;rural;1;1;1;0;0;0;0;0;0;1;0,222222222
      355 76;355;76;518639;2009;urban;1;1;1;0;0;0;0;0;1;1;0,25
      574 55;574;55;749096;2009;rural;0;1;0;0;0;0;0;0;0;1;0,333333333
      441100;441;100;87662;2009;urban;1;1;0;0;0;0;0;0;1;1;0,2
      457 68;457;68;2058314;2009;rural;0;1;0;0;0;0;0;0;1;1;0,166666667
       17203;17;203;878667;2008;urban;1;1;1;0;0;0;0;0;1;1;0,2
       17225;17;225;878667;2008;urban;1;1;1;0;0;0;0;0;1;1;0,2
       41 79;41;79;555108;2008;urban;1;1;1;0;0;0;0;0;1;1;0,25
      356310;356;310;770442;2009;urban;1;1;1;0;0;0;0;0;1;1;0,5
      568100;568;100;679460;2009;urban;0;1;0;0;0;0;0;0;1;1;0,5
      536114;536;114;236912;2009;urban;1;1;1;0;0;0;1;0;1;1;0,333333333
      570 61;570;61;507650;2009;urban;0;0;0;0;0;0;0;0;0;1;1
      362238;362;238;1549741;2009;rural;0;1;0;0;0;0;0;0;1;1;0,111111111
       67207;67;207;2717598;2009;rural;0;1;0;0;0;0;0;0;0;1;0,5
      422 19;422;19;401991;2009;rural;0;0;0;0;0;0;0;0;0;1;0,4
      393 19;393;19;376434;2009;urban;1;1;1;0;0;0;0;0;1;1;0,2
      297 43;297;43;1132781;2009;rural;0;1;0;0;0;0;0;0;0;1;0,25
