cluster_nb,Longitude,Latitude,year,wealth_index
476,47.11604214,-16.1406939,2018.0,1.3962249965713658
477,46.72457755,-16.13103271,2018.0,1.46290627357561
478,46.66191645,-16.17866135,2018.0,1.9199401135042122
479,46.50108882,-16.10722431,2018.0,1.5475268920242846
480,46.29619618,-16.35322886,2018.0,0.5675295016688753
481,45.65728721,-16.79718814,2018.0,1.0540508372607753
482,47.16599793,-16.30944524,2018.0,0.07723604272665165
483,47.20495699,-16.5540251,2018.0,0.2844415272361162
484,46.9434798,-16.43062326,2018.0,0.14467506620002854
485,46.86063853,-16.39465014,2018.0,0.10943662226012625
486,46.85927265,-16.50478224,2018.0,-1.308351745448686
487,46.55638752,-16.36364291,2018.0,1.2321723101615272
488,46.53007019,-16.52881019,2018.0,-0.002895085793656281
489,47.97992129,-14.87329168,2018.0,0.8037658498582122
490,47.98348834,-14.892761,2018.0,-0.21203249597797125
491,48.75268858,-14.54655421,2018.0,0.13252791416836016
492,48.54503899,-15.25957546,2018.0,-1.1197867225870817
493,48.82931936,-15.84004456,2018.0,0.025138471387300267
494,47.65736788,-16.08296567,2018.0,-0.014609271496890196
495,48.37611745,-14.79719771,2018.0,-1.2878686933438366
496,48.02016078,-14.90987315,2018.0,1.4208780394889695
497,47.85666496,-15.01454001,2018.0,0.7902288277989312
498,47.96909874,-15.37560185,2018.0,1.26404545084598
499,48.09906467,-14.49790196,2018.0,0.3052640966743699
500,48.27295934,-14.06999389,2018.0,-0.9968642903703024
501,47.71144122,-15.38056312,2018.0,-1.039029139610162
502,48.34675016,-14.25906199,2018.0,0.15528882076060346
503,48.67718678,-14.49577768,2018.0,1.6780114646714617
504,48.90582963,-14.43970984,2018.0,0.45622521938724936
505,48.8110413,-14.33164364,2018.0,1.515785193295104
506,48.93763151,-14.85741718,2018.0,-0.004531382936660241
507,48.45663049,-14.90035815,2018.0,1.3214447129440337
508,48.49941633,-15.43846813,2018.0,1.0292259921682416
509,48.30045956,-15.52710344,2018.0,1.144712971407129
510,48.85197607,-15.26823116,2018.0,0.4878109456704585
511,49.02082448,-15.1352103,2018.0,-0.40056093932834375
512,49.27455829,-14.84639797,2018.0,-1.2907956715573257
513,47.58120319,-15.77384027,2018.0,1.2382045949796745
514,48.25545689,-15.76772527,2018.0,-0.1038872502787424
515,47.76649677,-15.85664735,2018.0,-1.2543060989983175
516,47.84611663,-15.6201124,2018.0,1.252025664855681
517,47.29823484,-15.78488195,2018.0,-1.2468642062012845
518,48.79040078,-15.52611283,2018.0,-1.379831692031276
519,48.58608179,-15.73069638,2018.0,-1.3140597325848733
520,48.96571825,-15.81987025,2018.0,-1.1074659493795187
521,48.62090883,-15.96713754,2018.0,0.9776291965355081
522,48.95386311,-15.97066488,2018.0,-1.2753985023461092
523,48.81971406,-16.27912464,2018.0,0.2551665310898467
524,47.62971116,-15.84428883,2018.0,-1.3514727840590643
525,47.73657917,-15.92717872,2018.0,-0.4103144673162316
526,47.72627464,-16.09748563,2018.0,-1.3907369548982245
527,47.4430663,-16.10049808,2018.0,-0.833308247883833
528,47.46743085,-16.31063359,2018.0,-1.387958106478825
529,46.83190124,-16.94606696,2018.0,0.3967071745687014
530,46.84143136,-16.97301056,2018.0,-0.4089660611371289
531,47.82956325,-16.73442088,2018.0,-0.5558779956709744
532,47.64996293,-16.79760623,2018.0,0.3842891049535177
533,47.58167317,-16.88159715,2018.0,0.04363415015380727
534,46.16598654,-17.46570496,2018.0,-0.38572273680894753
535,46.79338986,-16.71574908,2018.0,-1.3686191702635289
536,46.99888152,-16.75368548,2018.0,-1.2978664036072134
537,46.8971575,-16.82043502,2018.0,-1.123247214872468
538,46.98001364,-16.75262304,2018.0,-1.24274835662712
539,46.88104784,-16.84904413,2018.0,-1.247220422936542
540,46.82850804,-16.90197621,2018.0,-0.8913780220097476
541,46.84019415,-17.02727247,2018.0,0.14045105057332885
542,46.59522777,-17.00440974,2018.0,-1.3677833690826133
543,46.56737468,-17.17326077,2018.0,0.6660584553528519
544,46.47420019,-17.24423513,2018.0,-0.8367292037828342
545,46.85712051,-17.18491577,2018.0,1.4281705757096144
546,46.94971465,-17.29911618,2018.0,-1.37088281697486
547,46.97845399,-17.49093347,2018.0,-0.08507291078030675
548,46.93775224,-17.61369645,2018.0,-0.7108016613929098
549,46.92490985,-17.72202536,2018.0,1.4117630926707407
550,47.32571649,-17.73100362,2018.0,1.833686062985511
551,47.5027891,-16.48285281,2018.0,-1.397552022230003
552,47.6378511,-16.6700463,2018.0,1.0506663435754429
553,47.52939512,-16.75932982,2018.0,-1.3847884984977268
554,47.55633057,-17.13413348,2018.0,-1.1568000177436546
555,47.67011444,-17.33604734,2018.0,-1.3467525717467088
556,47.82051208,-17.43282476,2018.0,-1.353726848863663
557,47.92664661,-17.81375129,2018.0,-1.380227804038581
558,47.20710328,-17.12272176,2018.0,-0.414594959273728
559,45.9556814,-17.42928562,2018.0,-0.7858093375031284
560,46.00269997,-17.68704725,2018.0,-0.6211673349851605
561,44.04455769,-18.08143313,2018.0,-1.3532590714556085
562,44.03116034,-18.07483215,2018.0,-1.3532311121031209
563,44.48530185,-16.74655438,2018.0,-1.2706739802207074
564,45.47295393,-17.56483996,2018.0,-1.3727496975398965
565,45.65824196,-17.70608927,2018.0,0.19644594598099088
566,45.68347921,-17.67143719,2018.0,-0.9424010182249358
567,45.14466505,-17.72601195,2018.0,1.477789277415577
568,44.94289264,-17.81999253,2018.0,0.892845267852262
569,44.5316184,-18.51082464,2018.0,-1.3725818159244618
570,44.60410966,-18.66918422,2018.0,0.20220893838623766
571,44.50803104,-18.81187083,2018.0,0.046475340444026916
572,44.32748877,-17.02275355,2018.0,0.2097651193021461
573,44.10182913,-17.42814667,2018.0,-0.2841262736358172
574,44.11404309,-17.46051511,2018.0,-1.372494954768684
575,44.10808008,-17.63004974,2018.0,-0.8010763276512151
576,44.27978524,-17.71171832,2018.0,0.02155329276716919
577,44.48145264,-18.0120296,2018.0,-1.2831513729499497
578,44.09896338,-18.14161939,2018.0,-1.2945939715688477
579,44.18214155,-18.24728884,2018.0,-1.3065316224943604
580,44.68270936,-17.01156563,2018.0,-1.3875954663131937
581,45.05518418,-16.63715943,2018.0,-1.3898038451776757
582,44.81958495,-17.21985967,2018.0,-1.3847884984977268
583,44.87173592,-16.34627355,2018.0,-1.3456869664557731
584,45.14702223,-17.1342456,2018.0,-1.1849886784920367
585,45.85997243,-17.49643444,2018.0,-1.1854263045802733
586,45.65046976,-17.74275265,2018.0,-0.9886708292535006
587,45.56043306,-17.97227222,2018.0,-1.3099311490368224
588,44.67349698,-18.02282832,2018.0,-1.3447432854268262
589,45.2496374,-18.10016339,2018.0,-1.318076091136447
590,44.79859352,-18.59599776,2018.0,-1.3092699514285522
591,44.41413666,-18.82564715,2018.0,-1.28761096499591
592,44.47056699,-19.12610513,2018.0,-1.0863574265122116
593,43.68094076,-23.35209738,2018.0,-1.250538852587621
594,43.67266004,-23.35756625,2018.0,-1.2871774088547512
595,43.68390634,-23.34028537,2018.0,-1.3443308313910853
596,43.66464147,-23.3468289,2018.0,-0.8963226525213422
597,45.33062807,-21.43062228,2018.0,-1.327295776888578
598,43.36182366,-21.7456451,2018.0,-1.3568994156631637
599,44.5079034,-22.28942743,2018.0,-1.3186917811093601
600,44.51769608,-22.87598505,2018.0,-1.36088738396509
601,44.76781869,-23.00411966,2018.0,-1.2460652420890648
602,44.3102408,-23.74642099,2018.0,-0.5525452399295356
603,44.59974934,-23.83646959,2018.0,-1.3625811666716259
604,44.34976635,-24.73865539,2018.0,-1.2537146061070956
605,44.76984955,-21.45444943,2018.0,-1.2606285915647666
606,43.72605373,-22.16579909,2018.0,-1.3936971366890238
607,43.64989153,-21.54556544,2018.0,-1.014747977827132
608,43.73219965,-21.64541379,2018.0,-1.2860651009728912
609,43.80611056,-22.0506483,2018.0,-1.331831200019781
610,43.71501231,-22.37212826,2018.0,-1.3804462228214902
611,44.58127037,-22.49907774,2018.0,-1.3948674095497555
612,44.36278975,-22.83902335,2018.0,-1.3793230919854838
613,44.19722968,-22.93294349,2018.0,-1.361012496787516
614,44.89046685,-22.9296529,2018.0,-1.3983296152158768
615,43.60806646,-22.52458306,2018.0,-1.3984268396739334
616,43.61053071,-22.79632378,2018.0,-1.1708924841215747
617,43.66719393,-22.84420004,2018.0,-1.3977587972622048
618,43.74044394,-23.22057377,2018.0,-0.3043520284650464
619,43.71141253,-23.31522055,2018.0,1.6814770213415924
620,43.93559774,-23.44557744,2018.0,-1.0339655044576381
621,44.02583502,-23.5538846,2018.0,-0.6156222292799309
622,44.86686787,-23.48697213,2018.0,-1.3859112350208183
623,44.56061154,-23.25986667,2018.0,-1.2545309793148542
624,44.37471806,-23.38820871,2018.0,-1.1223016112899933
625,44.33766922,-23.54917097,2018.0,0.4732575413823172
626,44.76207078,-23.5662676,2018.0,1.1929708929858407
627,44.49232196,-23.58661237,2018.0,0.25658111347385787
628,44.02091924,-23.83791786,2018.0,-0.10151222671752387
629,44.39840177,-24.00707599,2018.0,-0.9954514017626007
630,44.89765561,-23.88739556,2018.0,-0.7404573187787324
631,44.85322373,-23.97175852,2018.0,-0.07843917243201265
632,45.02367129,-24.11708005,2018.0,0.734241346281499
633,44.32836606,-24.05903666,2018.0,1.1810345423193054
634,44.7169687,-24.44016479,2018.0,-0.6918866419754143
635,44.48845859,-24.35962676,2018.0,-0.9087710083956342
636,45.04385273,-24.39854448,2018.0,-0.03739637675134971
637,43.70734414,-24.30486948,2018.0,-1.16744590919149
638,44.11867863,-24.95476446,2018.0,-1.3203770421162868
639,44.89023228,-24.69041376,2018.0,-0.17411035296493005
640,44.34908436,-25.12658477,2018.0,-1.2774281067011655
641,46.06146831,-25.17198938,2018.0,-1.2817638647945226
642,46.08066758,-25.18331758,2018.0,-1.3274345285158817
643,46.04604024,-25.26420833,2018.0,-1.3118857897835057
644,45.29245449,-24.23243169,2018.0,-0.8517197242903243
645,44.90063102,-25.13321601,2018.0,-1.3660927545041697
646,45.44092626,-25.17600319,2018.0,-0.818702733816859
647,45.43351194,-25.28186279,2018.0,-1.0309180017325814
648,46.20122105,-25.07160646,2018.0,0.7518059769916826
649,46.18989054,-25.19600901,2018.0,-0.8957793682150872
650,45.61699286,-24.56323695,2018.0,1.796688247133685
651,45.51806489,-24.72557284,2018.0,1.8796569761402842
652,45.53558394,-24.96639852,2018.0,1.6702397714962613
653,45.71925121,-24.62115829,2018.0,-1.3402552551308777
654,45.9115593,-25.16126698,2018.0,-1.3656640691348991
655,45.843743,-25.37628545,2018.0,-0.5680976430516291
656,45.79308208,-25.25444495,2018.0,0.7205256671850765
657,45.25336848,-23.8830946,2018.0,1.0913866773609013
658,45.39717318,-24.02455857,2018.0,0.7917634854225852
659,45.68086702,-24.18334082,2018.0,-0.7515441376351606
660,45.45890652,-24.34285685,2018.0,1.0083101346310535
661,45.08893156,-24.26763733,2018.0,0.6473628969374917
662,45.66051072,-24.38472439,2018.0,0.5078901276498372
663,45.32345912,-24.49636467,2018.0,1.0936215549018296
664,45.29847119,-24.70825077,2018.0,1.1085103541334054
665,45.38696202,-24.60764115,2018.0,-1.3926009710912735
666,45.34282953,-24.78170459,2018.0,-1.3920452766355778
667,45.16404253,-25.26350211,2018.0,-0.6001433429072899
668,44.81371345,-25.16265717,2018.0,-1.3639380257904847
669,45.04246852,-25.48688314,2018.0,-1.2149019955376807
670,45.39152969,-25.34707697,2018.0,-1.343495471682521
671,45.59714505,-25.52416928,2018.0,-1.382185841671624
672,45.25814782,-25.51383231,2018.0,-1.3852428261954053
673,46.98974468,-25.02024468,2018.0,-1.2785334518274714
674,46.9786452,-25.02784292,2018.0,-1.342511126843554
675,46.98163149,-25.03303415,2018.0,1.1967683123419655
676,46.10181665,-23.30354898,2018.0,-1.367710249582648
677,46.47331641,-25.04405881,2018.0,-0.9156155637737814
678,46.42291918,-25.10230775,2018.0,-0.9309003741541341
679,47.21148774,-24.08941486,2018.0,0.4128103515827123
680,47.24477752,-24.30494651,2018.0,-1.1687802923004211
681,46.96416956,-24.53373076,2018.0,1.381601311387764
682,47.06273599,-24.63064496,2018.0,1.3011476015508936
683,46.91005081,-24.74516787,2018.0,1.3422388529622098
684,46.93376737,-24.85114773,2018.0,-1.3520835976524046
685,46.91291593,-25.00183612,2018.0,-1.3720645915891239
686,46.66084997,-24.98514682,2018.0,0.6277035624940318
687,46.7927626,-25.01966719,2018.0,0.3048078277120474
688,45.82075704,-22.70278993,2018.0,0.6431065042834633
689,45.69607292,-22.94692302,2018.0,-1.2917025793548293
690,45.87315021,-23.07835034,2018.0,1.00157441520877
691,45.54151696,-23.32779994,2018.0,-0.5003074984113342
692,45.74160634,-23.30655551,2018.0,-1.36282982351782
693,45.82537653,-23.50000524,2018.0,-1.356272850799565
694,45.59830931,-23.54434373,2018.0,-0.6126356473335497
695,46.19762917970,-23.67802682170,2018.0,-1.3178946333038954
696,45.5805849,-23.8163725,2018.0,-1.3729555145714814
697,45.75116058,-23.83266239,2018.0,-1.3642709632190082
698,46.12887062,-24.06885341,2018.0,-1.3368919364149434
699,46.69406549,-24.07147405,2018.0,-1.169120218921
700,46.81054299,-24.48104719,2018.0,-1.294204011489727
701,46.27720193,-24.46339523,2018.0,-1.241086759999021
702,46.51873612,-24.64749667,2018.0,-1.2721094319308497
703,46.20080789,-24.57350506,2018.0,-0.29554035303779397
704,46.48549187,-25.06922897,2018.0,-1.2770554088399415
705,44.29060834,-20.28530016,2018.0,-1.3723327432278456
706,44.28159192,-20.29582989,2018.0,-0.5025376487382559
707,45.45701043,-19.44467409,2018.0,-1.2398784247545762
708,44.55743425,-19.55652426,2018.0,-1.3802486688736466
709,44.54473757,-19.70134901,2018.0,-1.3835411251917973
710,44.67749753,-20.37760093,2018.0,-1.2786428441965618
711,44.32492023,-21.43093046,2018.0,-1.030643025985074
712,44.41088263,-20.16821677,2018.0,-1.3718614489371834
713,44.35201416,-20.2949285,2018.0,1.144632959682579
714,44.4259054,-20.30757752,2018.0,1.6822732269069203
715,44.46306701,-20.57373585,2018.0,1.3471401777664267
716,44.12472322,-20.50472281,2018.0,1.5862233298253725
717,45.2938431,-18.7729769,2018.0,1.7247610655013148
718,45.40698237,-19.64404857,2018.0,-1.236825589081729
719,45.3178038,-19.69187643,2018.0,0.7794437542676675
720,45.45782381,-19.95253576,2018.0,0.5451294974142308
721,45.61590591,-20.12996107,2018.0,0.4477925567347593
722,44.95477218,-19.63423398,2018.0,1.6533962008065073
723,44.61877857,-19.62523218,2018.0,-1.1192145741790884
724,44.84780649,-19.78030953,2018.0,0.9759006098504216
725,45.14963141,-20.06187818,2018.0,-0.2733788845586221
726,44.8379853,-20.3122303,2018.0,1.4596164491207178
727,44.63536103,-20.29821997,2018.0,-0.1646196218121155
728,44.80459905,-20.41130745,2018.0,-0.7068859407433253
729,45.27905838,-20.33433576,2018.0,0.5545772122035588
730,45.5917506,-20.34636182,2018.0,-1.2818897630827408
731,44.83728771,-21.079302,2018.0,-1.299413401369401
732,44.35943868,-21.56830147,2018.0,-0.494772137949213
733,44.41836102,-21.41096395,2018.0,-1.3454447440763857
734,43.86477037,-21.69031499,2018.0,-1.0690099708933376
735,43.80825857,-21.3052378,2018.0,-1.364830173326675
736,44.58220769,-21.51436173,2018.0,-0.9867459423598433
737,49.29893196920,-12.27795798950,2018.0,-1.0302775283004215
738,49.28633942360,-12.29022454380,2018.0,-1.2734653931730489
739,49.28518393460,-12.30136730380,2018.0,-0.4692047200701756
740,49.29983383380,-12.31164268730,2018.0,-1.1409737621975913
741,49.28300283320,-12.29378757540,2018.0,-0.5221224317895011
742,49.01400582,-13.16141956,2018.0,-1.2672998723105655
743,49.04784689,-13.19171992,2018.0,-1.2915498056516452
744,49.03840533,-13.20309997,2018.0,0.9520522695571166
745,48.25551623,-13.3899839,2018.0,0.10053017865239547
746,48.26870008,-13.40198167,2018.0,1.421531459789096
747,48.20714994,-13.28285278,2018.0,0.18147845138546428
748,48.21046931,-13.39862347,2018.0,1.653583881492608
749,48.41696659,-13.59655459,2018.0,0.019105555639854877
750,48.44872308,-13.66476122,2018.0,1.8208154276139599
751,48.45967899,-13.67134791,2018.0,1.5150526803337863
752,48.45581103,-13.70633769,2018.0,0.9219618879135961
753,49.31047504,-12.38388097,2018.0,-0.5614629812816837
754,49.42763883,-12.46346163,2018.0,0.9648977220646173
755,49.34242175,-12.68224859,2018.0,-0.4043082859837064
756,49.24260981,-12.75122219,2018.0,0.47739275658426095
757,48.9009007,-12.9888741,2018.0,-0.20944949796046872
758,49.10560108500,-13.15106044580,2018.0,-0.11418766872058778
759,49.38143342,-13.26138368,2018.0,-0.39349474496845277
760,48.91610065,-13.18194808,2018.0,-1.2634891241883681
761,48.8406084,-13.25302583,2018.0,-1.1676791516846614
762,48.8050699,-13.54468669,2018.0,-1.0047078233377897
763,48.91909183,-13.08781789,2018.0,-0.6180665519491056
764,48.51971996,-13.80812731,2018.0,-1.200526808373334
765,48.28073301,-13.82833145,2018.0,0.4258520996507964
766,48.34372477,-13.74998896,2018.0,1.3375404002088558
767,48.05581914,-13.73342475,2018.0,1.0015049891620325
768,48.50921789,-14.08319052,2018.0,0.9807407410731924
769,50.10877438,-14.27660021,2018.0,0.8868163570641593
770,50.14782327,-14.26467702,2018.0,-0.1707199386855213
771,50.17785916,-14.30160358,2018.0,-0.3908987715397645
772,49.65036572,-14.65363812,2018.0,-0.8327487008127324
773,50.24026766,-14.84997182,2018.0,-0.5585923791229418
774,50.27887597,-14.89881501,2018.0,-1.3373707611161132
